Transaction_ID,Account_ID,Amount,Category,Risk_Score
TXN-001840,30049,86.78,Operations,Medium
TXN-001841,85717,350.71,Procurement,Low
TXN-001842,26082,2087.96,Procurement,Low
TXN-001843,10661,123.88,Travel,Low
TXN-001844,47412,310.74,Procurement,Low
TXN-001845,12920,168.31,Operations,Low
TXN-001846,70315,1289.89,Travel,Low
TXN-001847,89561,410.27,Payroll,Low
TXN-001848,18946,442.26,Travel,Low
TXN-001849,55500,14.15,IT Services,Low
TXN-001850,26309,538.9,Procurement,Low
TXN-001851,65230,192.9,Procurement,Low
TXN-001852,40027,370.17,Operations,Low
TXN-001853,82541,388.65,Travel,Low
TXN-001854,69321,458.52,Operations,Low
TXN-001855,10956,877.33,Travel,Low
TXN-001856,84131,187.58,Travel,Low
TXN-001857,57908,157.97,Payroll,Low
TXN-001858,88339,804.35,Procurement,Low
TXN-001859,35963,644.2,IT Services,Low
TXN-001860,49443,137.84,IT Services,High
TXN-001861,49063,10.42,Procurement,Low
TXN-001862,90818,558.21,Operations,Low
TXN-001863,14703,95.5,IT Services,Low
TXN-001864,75128,1583.23,Payroll,Low
TXN-001865,82099,473.69,Payroll,Low
TXN-001866,35849,957.4,Payroll,Low
TXN-001867,41860,828.97,IT Services,Low
TXN-001868,41585,417.99,Payroll,Medium
TXN-001869,32015,298.44,Payroll,Low
TXN-001870,87539,353.38,Operations,Low
TXN-001871,53585,822.25,Procurement,Low
TXN-001872,36958,521.45,IT Services,High
TXN-001873,36017,125.16,Procurement,Low
TXN-001874,86707,479.98,Payroll,Low
TXN-001875,55350,269.32,Operations,Low
TXN-001876,22201,41.63,Procurement,Low
TXN-001877,39426,250.04,Travel,Low
TXN-001878,27778,139.13,IT Services,Low
TXN-001879,55241,921.89,Payroll,Low
TXN-001880,52229,65.47,Payroll,Low
TXN-001881,96652,233.63,Travel,Low
TXN-001882,58364,604.53,Payroll,Low
TXN-001883,94878,1148.42,Procurement,Low
TXN-001884,67056,214.22,Payroll,Low
TXN-001885,37490,476.26,Procurement,High
TXN-001886,29975,243.92,Procurement,Low
TXN-001887,36723,123.38,IT Services,Low
TXN-001888,33279,207.05,IT Services,High
TXN-001889,88301,515.17,IT Services,Medium
TXN-001890,21561,639.99,IT Services,Low
TXN-001891,76061,241.5,Travel,Medium
TXN-001892,98397,92.75,Travel,Low
TXN-001893,59153,85.15,Operations,Low
TXN-001894,43142,847.29,Procurement,Low
TXN-001895,36916,539.61,Operations,Low
TXN-001896,74324,661.03,Travel,Low
TXN-001897,54965,344.96,Operations,Low
TXN-001898,14648,315.62,Procurement,Low
TXN-001899,45133,128.59,IT Services,Low
TXN-001900,60677,102.17,Payroll,Low
TXN-001901,80135,93.57,Travel,Medium
TXN-001902,45046,2411.12,Procurement,Low
TXN-001903,57064,869.88,Payroll,Medium
TXN-001904,79350,501.92,Travel,Low
TXN-001905,55893,130.66,Procurement,Low
TXN-001906,71272,215.99,Travel,Low
TXN-001907,77649,226.0,Procurement,Low
TXN-001908,74674,334.73,Travel,Low
TXN-001909,23760,284.09,Travel,Low
TXN-001910,31927,1370.21,IT Services,Low
TXN-001911,96475,647.93,Procurement,Low
TXN-001912,71367,52.46,Operations,Low
TXN-001913,22588,233.11,Payroll,Low
TXN-001914,62233,81.34,Travel,Low
TXN-001915,54738,173.8,IT Services,Low
TXN-001916,43397,1605.79,Operations,Low
TXN-001917,92189,620.84,Travel,Low
TXN-001918,86367,13.94,Procurement,Low
TXN-001919,81260,209.39,Payroll,Low
TXN-001920,86619,298.75,Operations,Low
TXN-001921,29816,471.28,Payroll,Low
TXN-001922,52240,356.3,Travel,Low
TXN-001923,16276,46.16,IT Services,Medium
TXN-001924,89530,372.37,Operations,Low
TXN-001925,33499,79.78,Travel,Medium
TXN-001926,98576,376.15,Travel,Low
TXN-001927,92495,151.23,Payroll,Low
TXN-001928,81635,87.85,IT Services,Low
TXN-001929,95112,179.78,Operations,Low
TXN-001930,45946,62.47,Payroll,Low
TXN-001931,65204,177.03,Payroll,Low
TXN-001932,61886,1018.45,Travel,High
TXN-001933,81652,193.49,Travel,Low
TXN-001934,25563,327.65,Travel,Low
TXN-001935,19847,376.79,Procurement,Low
TXN-001936,36155,108.18,Operations,Low
TXN-001937,89671,301.51,Operations,Low
TXN-001938,93310,968.6,IT Services,Low
TXN-001939,77278,51.98,Procurement,High
TXN-001940,28309,1290.81,IT Services,Low
TXN-001941,10619,1034.41,IT Services,Medium
TXN-001942,93194,978.38,Procurement,Low
TXN-001943,60108,120.66,Procurement,Low
TXN-001944,44707,341.13,Procurement,Low
TXN-001945,30337,488.76,IT Services,High
TXN-001946,91537,62.65,Operations,High
TXN-001947,76504,416.92,IT Services,Low
TXN-001948,57614,926.43,Payroll,Low
TXN-001949,10281,1388.78,Travel,Low
TXN-001950,37420,173.09,Operations,Low
TXN-001951,90896,180.36,Payroll,Low
TXN-001952,49030,167.86,Operations,Low
TXN-001953,11058,93.29,Payroll,Low
TXN-001954,96213,291.69,Travel,Medium
TXN-001955,86260,777.32,Travel,Low
TXN-001956,38404,632.55,Operations,Low
TXN-001957,39856,1162.89,IT Services,Low
TXN-001958,19200,229.83,Payroll,Low
TXN-001959,74178,434.57,Travel,Low
TXN-001960,43997,737.36,Payroll,Medium
TXN-001961,35611,1152.24,Procurement,High
TXN-001962,51235,1036.9,IT Services,Low
TXN-001963,45057,323.23,IT Services,Medium
TXN-001964,11239,1196.81,Operations,Low
TXN-001965,75661,303.54,Payroll,High
TXN-001966,55272,1175.66,Payroll,High
TXN-001967,99393,760.23,Travel,Low
TXN-001968,71212,135.29,Procurement,Low
TXN-001969,25398,1337.26,Procurement,Low
TXN-001970,66503,148.84,Payroll,Low
TXN-001971,16638,1205.27,Travel,Low
TXN-001972,16570,487.4,IT Services,Low
TXN-001973,78785,560.37,Operations,Medium
TXN-001974,19110,67.89,IT Services,Medium
TXN-001975,89141,44.0,Procurement,Medium
TXN-001976,22115,1736.37,Procurement,Medium
TXN-001977,49062,215.44,Payroll,Low
TXN-001978,32911,940.14,Procurement,Medium
TXN-001979,42556,619.5,Travel,Low
TXN-001980,88131,473.35,IT Services,Low
TXN-001981,11969,587.92,Payroll,Low
TXN-001982,53753,56.82,Travel,Medium
TXN-001983,92811,275.85,Travel,Low
TXN-001984,14470,477.07,Operations,Low
TXN-001985,20225,1020.82,Procurement,Low
TXN-001986,33196,637.08,Procurement,Low
TXN-001987,23669,155.72,Travel,Medium
TXN-001988,47380,2107.4,Payroll,Medium
TXN-001989,58320,525.06,Travel,Low
TXN-001990,57414,357.89,Travel,Medium
TXN-001991,25577,770.21,Procurement,High
TXN-001992,98009,471.53,IT Services,Low
TXN-001993,65409,628.92,Procurement,Low
TXN-001994,38625,490.03,Operations,Low
TXN-001995,91040,108.52,Operations,Low
TXN-001996,34089,401.93,Payroll,Low
TXN-001997,46487,176.41,IT Services,Low
TXN-001998,75838,432.32,Travel,Medium
TXN-001999,60138,77.05,IT Services,Low
TXN-002000,52823,141.96,Procurement,High
TXN-002001,47208,837.02,Procurement,High
TXN-002002,64061,269.82,Travel,Medium
TXN-002003,40659,570.1,Travel,Low
TXN-002004,41890,354.43,Operations,Low
TXN-002005,89134,218.29,Procurement,Low
TXN-002006,57055,351.77,Procurement,Medium
TXN-002007,29508,850.2,Operations,Low
TXN-002008,52287,175.36,Payroll,Low
TXN-002009,88916,283.61,Payroll,Low
TXN-002010,36984,123.19,Operations,Low
TXN-002011,18125,226.31,Procurement,Low
TXN-002012,46059,1091.89,Procurement,Low
TXN-002013,79569,780.24,Payroll,Low
TXN-002014,27087,243.9,Travel,Low
TXN-002015,15704,81.01,Travel,Low
TXN-002016,70576,282.34,Operations,Low
TXN-002017,83384,748.6,Travel,Low
TXN-002018,97128,32.39,Payroll,Low
TXN-002019,82460,693.91,IT Services,Low
TXN-002020,37208,579.58,Operations,Medium
TXN-002021,95150,43.42,Procurement,Medium
TXN-002022,76024,514.81,IT Services,Medium
TXN-002023,49882,187.38,Payroll,Medium
TXN-002024,35923,107.57,Procurement,Low
TXN-002025,39165,252.97,Travel,Low
TXN-002026,77203,124.95,Operations,Low
TXN-002027,14114,880.22,Travel,Low
TXN-002028,74965,687.4,Operations,Low
TXN-002029,46321,1985.2,Payroll,Low
TXN-002030,83297,391.87,Payroll,Low
TXN-002031,35426,56.72,Procurement,Low
TXN-002032,27772,239.25,Operations,Low
TXN-002033,13712,922.05,IT Services,Low
TXN-002034,11367,262.81,Travel,Low
TXN-002035,61924,314.1,Operations,Low
TXN-002036,13726,275.49,IT Services,Medium
TXN-002037,99152,144.19,Travel,Medium
TXN-002038,37723,48.01,Payroll,Medium
TXN-002039,19108,109.57,Payroll,Low
TXN-002040,87714,236.23,Procurement,Low
TXN-002041,45643,150.81,Payroll,Medium
TXN-002042,41324,435.18,Payroll,Low
TXN-002043,93360,485.84,Payroll,Medium
TXN-002044,18927,432.06,Operations,Medium
TXN-002045,32443,54.37,Procurement,Low
TXN-002046,89973,559.6,Operations,Low
TXN-002047,73449,252.72,IT Services,Low
TXN-002048,86743,1062.52,Payroll,High
TXN-002049,70233,382.87,IT Services,Medium
TXN-002050,35537,54.15,IT Services,High
TXN-002051,87576,14.63,Operations,Medium
TXN-002052,32612,616.19,Payroll,Low
TXN-002053,16471,265.84,Operations,High
TXN-002054,45631,179.84,Travel,Low
TXN-002055,41348,306.36,Travel,Low
TXN-002056,74732,47.57,Payroll,High
TXN-002057,11177,258.78,IT Services,Low
TXN-002058,14760,198.95,Operations,Low
TXN-002059,42779,815.19,IT Services,Low
TXN-002060,31636,106.1,Travel,Low
TXN-002061,91889,715.94,Operations,Medium
TXN-002062,63551,356.98,Operations,Low
TXN-002063,21556,52.72,Operations,Low
TXN-002064,37598,1757.95,Payroll,High
TXN-002065,21563,672.52,Payroll,Medium
TXN-002066,56819,160.62,Payroll,Low
TXN-002067,83770,445.84,Operations,Low
TXN-002068,36966,1160.97,IT Services,Low
TXN-002069,91709,1345.43,Procurement,High
TXN-002070,69889,666.82,IT Services,Low
TXN-002071,36987,660.37,Travel,Low
TXN-002072,88714,172.42,Travel,Low
TXN-002073,68348,2300.82,Payroll,Low
TXN-002074,34596,149.51,Procurement,Low
TXN-002075,43174,56.83,Payroll,Medium
TXN-002076,74106,1904.46,IT Services,Low
TXN-002077,79967,92.94,Payroll,Low
TXN-002078,69182,378.67,Travel,Low
TXN-002079,97163,325.78,Travel,Low
TXN-002080,49310,952.62,Payroll,Low
TXN-002081,66088,262.64,IT Services,Low
TXN-002082,18906,358.76,Operations,Low
TXN-002083,46914,32.36,IT Services,Low
TXN-002084,55379,126.49,Payroll,Low
TXN-002085,88612,904.87,IT Services,Low
TXN-002086,47650,335.39,Travel,Low
TXN-002087,56881,141.29,Procurement,Low
TXN-002088,56413,240.15,Travel,Medium
TXN-002089,16012,177.8,Travel,Low
TXN-002090,60115,416.21,Operations,Low
TXN-002091,17151,36.41,Payroll,Low
TXN-002092,67716,137.43,Operations,Low
TXN-002093,46378,229.23,Operations,Low
TXN-002094,52652,1327.03,Payroll,Low
TXN-002095,82430,498.12,IT Services,Medium
TXN-002096,23467,360.85,Procurement,Low
TXN-002097,41010,115.87,Operations,Medium
TXN-002098,64691,418.06,Operations,Low
TXN-002099,74157,1332.6,IT Services,Low
TXN-002100,22289,427.71,Payroll,Medium
TXN-002101,54976,100.03,Travel,Low
TXN-002102,53596,2934.81,IT Services,Medium
TXN-002103,33171,355.43,Travel,High
TXN-002104,96365,202.5,Procurement,Low
TXN-002105,54139,359.96,Operations,Low
TXN-002106,58713,163.05,Procurement,Low
TXN-002107,39734,25.42,Travel,Low
TXN-002108,82588,1111.47,Travel,Low
TXN-002109,73646,290.07,Travel,Low
TXN-002110,13654,708.97,Operations,Low
TXN-002111,99022,1784.65,Payroll,Low
TXN-002112,28743,510.64,Payroll,Low
TXN-002113,58368,598.21,Operations,Low
TXN-002114,84172,1444.47,Payroll,Low
TXN-002115,16441,373.41,Payroll,Low
TXN-002116,34611,202.76,Operations,Low
TXN-002117,22149,1281.59,Payroll,Low
TXN-002118,69189,45.74,Payroll,Low
TXN-002119,31675,130.79,IT Services,Low
TXN-002120,81031,218.72,Procurement,Low
TXN-002121,52668,771.89,Procurement,Low
TXN-002122,23673,1181.19,Procurement,Low
TXN-002123,86666,310.55,IT Services,High
TXN-002124,98204,178.53,Procurement,Low
TXN-002125,90758,227.87,Travel,Medium
TXN-002126,75429,544.35,Procurement,Medium
TXN-002127,33669,95.99,Operations,Low
TXN-002128,44068,406.41,Procurement,Low
TXN-002129,98789,453.9,Travel,Low
TXN-002130,19435,625.25,Procurement,Medium
TXN-002131,62249,473.04,Payroll,Medium
TXN-002132,47384,60.99,Travel,Low
TXN-002133,91929,593.66,Operations,Low
TXN-002134,86153,20.99,Payroll,Low
TXN-002135,85388,257.4,Payroll,Low
TXN-002136,41401,279.84,IT Services,Low
TXN-002137,81831,72.01,Payroll,Low
TXN-002138,44084,14.95,Procurement,Low
TXN-002139,65826,46.91,Payroll,Low
TXN-002140,46451,305.57,Payroll,High
TXN-002141,17227,147.45,IT Services,Low
TXN-002142,41910,45.74,Procurement,Low
TXN-002143,46041,158.13,Procurement,Medium
TXN-002144,98920,386.26,Payroll,Low
TXN-002145,75681,687.67,Operations,Medium
TXN-002146,91571,275.52,Operations,Low
TXN-002147,75481,484.86,Procurement,High
TXN-002148,78576,464.12,Operations,Low
TXN-002149,74174,1143.2,Procurement,Low
TXN-002150,36160,108.86,Procurement,Low
TXN-002151,27633,333.54,Travel,Low
TXN-002152,27014,509.6,Procurement,Low
TXN-002153,90532,376.7,Travel,Low
TXN-002154,59104,309.23,Payroll,Low
TXN-002155,51621,1824.53,IT Services,Low
TXN-002156,87231,1433.78,Procurement,Low
TXN-002157,78388,482.67,Payroll,Medium
TXN-002158,26014,299.53,Procurement,Low
TXN-002159,43755,714.03,Procurement,Low
TXN-002160,50390,369.68,IT Services,Low
TXN-002161,33711,2719.64,Travel,High
TXN-002162,67993,589.08,Procurement,Low
TXN-002163,84696,45.3,Procurement,Low
TXN-002164,37213,267.01,Travel,Low
TXN-002165,67784,665.16,Operations,Low
TXN-002166,17421,933.75,IT Services,High
TXN-002167,96936,849.31,IT Services,Low
TXN-002168,27727,1901.33,Procurement,Low
TXN-002169,14358,345.81,IT Services,Medium
TXN-002170,75108,85.45,Operations,Medium
TXN-002171,42117,538.13,Procurement,Medium
TXN-002172,98700,46.69,Travel,Low
TXN-002173,41910,1825.75,Travel,Low
TXN-002174,65754,720.51,Procurement,Low
TXN-002175,72438,2022.83,Travel,Medium
TXN-002176,39371,246.81,Travel,Medium
TXN-002177,61501,17.96,Procurement,Medium
TXN-002178,70946,378.33,Payroll,Low
TXN-002179,48467,74.59,IT Services,Low
TXN-002180,27625,579.14,IT Services,Low
TXN-002181,43893,354.13,Payroll,Medium
TXN-002182,86329,710.09,Travel,Low
TXN-002183,41007,182.0,IT Services,Low
TXN-002184,49532,893.53,Operations,Medium
TXN-002185,64253,536.08,Payroll,Low
TXN-002186,22323,2209.47,Travel,Medium
TXN-002187,83379,108.35,Operations,Low
TXN-002188,24210,36.26,Payroll,High
TXN-002189,26456,962.07,Travel,Low
TXN-002190,41367,216.59,Procurement,Low
TXN-002191,64624,292.15,Travel,High
TXN-002192,20106,1309.61,Operations,Medium
TXN-002193,78008,300.53,IT Services,Low
TXN-002194,82240,186.92,Payroll,Medium
TXN-002195,74315,40.67,Procurement,Medium
TXN-002196,79249,302.54,Payroll,Low
TXN-002197,80587,542.04,Travel,Medium
TXN-002198,20756,166.79,Procurement,Low
TXN-002199,78011,642.53,IT Services,High
TXN-002200,46378,335.3,Payroll,Low
TXN-002201,14255,986.34,Payroll,Low
TXN-002202,24484,98.21,Operations,Low
TXN-002203,66549,717.51,Travel,Low
TXN-002204,44503,1358.2,Operations,Low
TXN-002205,83794,686.23,Procurement,High
TXN-002206,55113,270.39,Payroll,High
TXN-002207,84069,140.98,Procurement,Low
TXN-002208,15249,61.77,IT Services,Low
TXN-002209,29201,524.13,IT Services,Low
TXN-002210,68576,87.07,Operations,Low
TXN-002211,19686,921.02,Operations,High
TXN-002212,63363,1628.74,Operations,Low
TXN-002213,10661,82.97,Payroll,Low
TXN-002214,54843,245.84,IT Services,Low
TXN-002215,70963,1394.47,IT Services,Low
TXN-002216,52828,328.1,Operations,Medium
TXN-002217,58604,393.31,IT Services,Medium
TXN-002218,20526,698.2,Payroll,Low
TXN-002219,78910,128.2,Travel,Low
TXN-002220,35592,1945.18,Payroll,Low
TXN-002221,38982,769.08,Procurement,High
TXN-002222,10207,97.99,Procurement,Low
TXN-002223,98733,68.87,Operations,Low
TXN-002224,78619,1376.33,Procurement,Low
TXN-002225,39328,587.64,Operations,Low
TXN-002226,56479,29.67,Travel,Medium
TXN-002227,30103,86.57,Payroll,Low
TXN-002228,49891,34.51,IT Services,Medium
TXN-002229,20754,1836.4,Procurement,Low
TXN-002230,91437,354.43,Travel,Low
TXN-002231,82982,320.09,Payroll,Medium
TXN-002232,65922,1569.28,Travel,Medium
TXN-002233,58231,361.23,Payroll,Low
TXN-002234,39301,374.65,Procurement,Medium
TXN-002235,72711,2080.63,Operations,Medium
TXN-002236,51323,69.07,Payroll,Low
TXN-002237,28752,2135.67,Payroll,Low
TXN-002238,92205,100.57,Travel,Low
TXN-002239,23395,330.19,Procurement,Low
TXN-002240,95957,215.95,Travel,Low
TXN-002241,66273,1565.25,Operations,High
TXN-002242,14895,342.28,IT Services,Low
TXN-002243,86559,21.64,Travel,Low
TXN-002244,20699,135.32,IT Services,Low
TXN-002245,75061,291.77,Travel,Low
TXN-002246,19715,574.11,Payroll,Low
TXN-002247,29169,422.66,Operations,Low
TXN-002248,26163,958.26,IT Services,High
TXN-002249,15782,891.39,IT Services,Low
TXN-002250,98177,456.42,Travel,High
TXN-002251,94328,433.52,Operations,Low
TXN-002252,45585,172.98,Travel,Low
TXN-002253,40682,1593.92,IT Services,Low
TXN-002254,57864,49.98,Operations,Low
TXN-002255,94416,262.94,Travel,Low
TXN-002256,65114,550.64,Payroll,Low
TXN-002257,48067,1466.28,Operations,Low
TXN-002258,52685,358.11,Payroll,Medium
TXN-002259,28073,1141.29,Operations,Medium
TXN-002260,46035,65.35,IT Services,Low
TXN-002261,74977,389.2,Operations,Low
TXN-002262,93362,199.94,Payroll,Low
TXN-002263,75450,804.07,Travel,Low
TXN-002264,20382,304.39,IT Services,Low
TXN-002265,14437,332.42,Payroll,Low
TXN-002266,80971,43.49,Procurement,Low
TXN-002267,74612,298.14,Operations,Low
TXN-002268,71929,52.14,Procurement,Low
TXN-002269,22329,188.02,Payroll,Medium
TXN-002270,35169,77.84,Procurement,Low
TXN-002271,97468,213.59,Payroll,Low
TXN-002272,44594,138.99,IT Services,Medium
TXN-002273,86957,177.86,Travel,Low
TXN-002274,70631,90.31,Travel,Medium
TXN-002275,55033,299.56,Operations,Low
TXN-002276,73133,354.16,IT Services,Low
TXN-002277,83165,915.92,Procurement,Low
TXN-002278,83861,396.99,IT Services,Low
TXN-002279,62290,139.88,Procurement,Low
TXN-002280,41750,675.71,IT Services,High
TXN-002281,50461,186.37,Travel,Low
TXN-002282,83800,716.11,Operations,Low
TXN-002283,88222,254.83,Travel,Low
TXN-002284,34226,370.44,Travel,Medium
TXN-002285,16721,360.34,IT Services,Low
TXN-002286,66154,1567.66,Procurement,Low
TXN-002287,30609,93.42,IT Services,Low
TXN-002288,62130,1404.81,Procurement,Low
TXN-002289,82909,422.76,Payroll,High
TXN-002290,65249,2542.7,Operations,Low
TXN-002291,58895,435.65,Procurement,Low
TXN-002292,15656,544.1,Payroll,Medium
TXN-002293,84520,702.3,Operations,Low
TXN-002294,73740,872.39,Procurement,Low
TXN-002295,74309,334.63,Travel,Low
TXN-002296,39984,577.52,Operations,Medium
TXN-002297,83822,487.1,Operations,Low
TXN-002298,15901,271.35,IT Services,Low
TXN-002299,41552,869.62,Operations,Medium
TXN-002300,41055,116.87,IT Services,Low
TXN-002301,47685,101.44,Payroll,High
TXN-002302,83965,676.73,Operations,Low
TXN-002303,24716,517.35,Procurement,Low
TXN-002304,21138,201.11,Operations,Medium
TXN-002305,45298,514.11,Operations,Low
TXN-002306,61112,746.25,Procurement,Low
TXN-002307,33429,132.29,Operations,Low
TXN-002308,60200,445.41,IT Services,Low
TXN-002309,81308,880.53,Procurement,Low
TXN-002310,58244,274.87,Travel,Low
TXN-002311,27347,434.01,Operations,Low
TXN-002312,26920,50.9,Operations,Low
TXN-002313,41822,897.36,IT Services,Medium
TXN-002314,56659,805.13,Procurement,Low
TXN-002315,50108,314.64,Operations,Low
TXN-002316,99099,73.49,IT Services,Low
TXN-002317,17967,549.99,Travel,Medium
TXN-002318,21871,435.46,Travel,Medium
TXN-002319,87452,1269.62,IT Services,Low
TXN-002320,84270,174.12,Procurement,High
TXN-002321,43613,26.43,Operations,Low
TXN-002322,38179,157.01,IT Services,Medium
TXN-002323,62188,289.23,IT Services,Low
TXN-002324,65099,94.47,IT Services,Medium
TXN-002325,45262,1959.43,Payroll,High
TXN-002326,88213,135.77,Travel,High
TXN-002327,28268,576.39,Payroll,Low
TXN-002328,87866,312.67,IT Services,Medium
TXN-002329,96269,415.01,Travel,Low
TXN-002330,70545,1359.15,Operations,High
TXN-002331,82146,389.17,Operations,Medium
TXN-002332,81966,192.08,Payroll,Medium
TXN-002333,49922,134.75,Payroll,High
TXN-002334,89364,1122.78,Travel,Medium
TXN-002335,52913,2170.94,Operations,Low
TXN-002336,65677,155.06,Payroll,Low
TXN-002337,59841,649.95,IT Services,Low
TXN-002338,56332,362.36,IT Services,Medium
TXN-002339,35032,609.63,Payroll,Low
TXN-002340,47846,1675.11,Procurement,Low
TXN-002341,69474,171.54,Payroll,Low
TXN-002342,54936,683.43,Procurement,Medium
TXN-002343,39794,298.08,Operations,Medium
TXN-002344,71588,538.54,Payroll,Low
TXN-002345,80984,270.99,Operations,High
TXN-002346,60331,626.08,Payroll,Low
TXN-002347,38141,215.87,Payroll,Medium
TXN-002348,19074,345.06,IT Services,Low
TXN-002349,16406,626.86,IT Services,Low
TXN-002350,33291,31.82,Procurement,High
TXN-002351,51568,208.82,Operations,High
TXN-002352,56851,405.03,Travel,Low
TXN-002353,64823,48.51,Procurement,Low
TXN-002354,33312,617.28,Payroll,Medium
TXN-002355,53108,849.09,Payroll,Low
TXN-002356,76918,99.16,IT Services,Low
TXN-002357,44171,671.12,Procurement,Low
TXN-002358,51779,529.51,Payroll,Low
TXN-002359,78828,274.56,Operations,Low
TXN-002360,22411,100.15,Travel,Low
TXN-002361,67009,1559.2,Travel,Medium
TXN-002362,25422,321.82,Operations,Low
TXN-002363,52468,111.45,Procurement,Medium
TXN-002364,42371,643.22,Procurement,Low
TXN-002365,67022,478.12,Travel,Low
TXN-002366,81229,856.95,Travel,Low
TXN-002367,61196,2782.97,Operations,Low
